# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
0 50
46 9.1 1.01954 122.25
47 9.3 1.00532 130.47
48 9.5 0.997907 138.984
49 9.7 0.993935 147.824
50 9.9 0.99224 157.018
35700 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.8984 0.222698
6 1.1 4.17222 0.700928
7 1.3 3.30188 1.22912
8 1.5 0.67062 1.37188
9 1.7 2.03167 1.92719
10 1.9 0.602222 2.13276
11 2.1 0.458818 2.32405
12 2.3 0.996319 2.82227
13 2.5 0.54855 3.14632
14 2.7 0.948946 3.80014
15 2.9 0.296359 4.03569
16 3.1 0.314382 4.3212
17 3.3 0.757415 5.10064
18 3.5 0.423002 5.59029
19 3.7 0.346515 6.03854
20 3.9 0.731064 7.08922
21 4.1 1.06594 8.7823
22 4.3 1.18156 10.8465
23 4.5 1.14678 13.0407
24 4.7 1.25304 15.656
25 4.9 1.31773 18.6453
26 5.1 1.15775 21.4904
27 5.3 1.12905 24.4868
28 5.5 1.05643 27.5061
29 5.7 1.06219 30.7666
30 5.9 1.03091 34.157
31 6.1 0.957925 37.5246
32 6.3 0.985256 41.2191
33 6.5 0.969909 45.0906
34 6.7 0.96269 49.1734
35 6.9 0.948001 53.4375
36 7.1 0.949303 57.9586
37 7.3 0.983067 62.9079
38 7.5 0.996616 68.2041
39 7.7 0.967691 73.6246
40 7.9 0.978636 79.3947
41 8.1 0.990096 85.5318
42 8.3 1.00152 92.05
43 8.5 1.02857 99.0707
44 8.7 1.04591 106.55
45 8.9 1.01584 114.151
46 9.1 1.02441 122.166
47 9.3 1.01088 130.425
48 9.5 0.993543 138.897
49 9.7 0.992985 147.723
50 9.9 0.996903 156.954
35800 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.86136 0.219843
6 1.1 4.11011 0.690935
7 1.3 3.35556 1.22769
8 1.5 0.68406 1.3733
9 1.7 2.01086 1.92291
10 1.9 0.62734 2.13704
11 2.1 0.448564 2.32405
12 2.3 1.03347 2.84083
13 2.5 0.512323 3.14347
14 2.7 0.919976 3.7773
15 2.9 0.330498 4.03997
16 3.1 0.322255 4.33262
17 3.3 0.762995 5.11777
18 3.5 0.410686 5.59315
19 3.7 0.31894 6.00571
20 3.9 0.766854 7.10778
21 4.1 1.09295 8.84368
22 4.3 1.14483 10.8437
23 4.5 1.17219 13.0864
24 4.7 1.23668 15.6674
25 4.9 1.29639 18.6081
26 5.1 1.16535 21.4718
27 5.3 1.12802 24.4654
28 5.5 1.06047 27.4961
29 5.7 1.06875 30.7766
30 5.9 1.01402 34.1113
31 6.1 0.979893 37.556
32 6.3 0.979585 41.2291
33 6.5 0.951708 45.0278
34 6.7 0.970134 49.142
35 6.9 0.951213 53.4204
36 7.1 0.967627 58.0286
37 7.3 0.978286 62.9536
38 7.5 0.974628 68.1328
39 7.7 0.980729 73.626
40 7.9 0.972864 79.3619
41 8.1 0.980693 85.4404
42 8.3 1.01955 92.0757
43 8.5 1.03154 99.1163
44 8.7 1.03098 106.488
45 8.9 1.03381 114.224
46 9.1 1.00967 122.123
47 9.3 0.99659 130.266
48 9.5 1.01167 138.891
49 9.7 0.990295 147.693
50 9.9 0.991701 156.875
35900 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.86094 0.219843
6 1.1 4.04724 0.683797
7 1.3 3.39076 1.22627
8 1.5 0.764426 1.38901
9 1.7 1.91134 1.91149
10 1.9 0.664883 2.13847
11 2.1 0.445075 2.32405
12 2.3 1.0219 2.83512
13 2.5 0.517081 3.14061
14 2.7 0.936416 3.78587
15 2.9 0.307103 4.02998
16 3.1 0.336354 4.33547
17 3.3 0.730981 5.08779
18 3.5 0.438987 5.596
19 3.7 0.322203 6.01285
20 3.9 0.729001 7.06067
21 4.1 1.12424 8.84654
22 4.3 1.14303 10.8437
23 4.5 1.18844 13.1178
24 4.7 1.21872 15.6617
25 4.9 1.30123 18.6138
26 5.1 1.16285 21.4718
27 5.3 1.12893 24.4682
28 5.5 1.08428 27.5675
29 5.7 1.07789 30.8765
30 5.9 0.993474 34.1442
31 6.1 0.969599 37.5532
32 6.3 0.975635 41.212
33 6.5 0.948708 44.9993
34 6.7 0.953501 49.0435
35 6.9 0.988521 53.4904
36 7.1 0.943808 57.9857
37 7.3 0.970772 62.8737
38 7.5 0.99651 68.1699
39 7.7 0.98135 73.6674
40 7.9 0.973933 79.4104
41 8.1 0.971569 85.4333
42 8.3 1.03081 92.1428
43 8.5 1.02428 99.1349
44 8.7 1.03482 106.535
45 8.9 1.03366 114.271
46 9.1 1.01263 122.194
47 9.3 0.995746 130.331
48 9.5 1.00198 138.875
49 9.7 0.980354 147.59
50 9.9 1.01453 156.985
36000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.95282 0.226981
6 1.1 4.08322 0.695218
7 1.3 3.35393 1.23198
8 1.5 0.697135 1.38044
9 1.7 1.99422 1.92577
10 1.9 0.601954 2.13133
11 2.1 0.462036 2.32405
12 2.3 1.03012 2.8394
13 2.5 0.495167 3.13205
14 2.7 0.975447 3.80443
15 2.9 0.280069 4.02712
16 3.1 0.33624 4.33262
17 3.3 0.747372 5.10207
18 3.5 0.410487 5.57744
19 3.7 0.347464 6.02712
20 3.9 0.716839 7.05782
21 4.1 1.14812 8.88223
22 4.3 1.15081 10.8936
23 4.5 1.13583 13.0678
24 4.7 1.24428 15.666
25 4.9 1.30016 18.6167
26 5.1 1.17872 21.5146
27 5.3 1.12102 24.4911
28 5.5 1.08442 27.5917
29 5.7 1.06033 30.848
30 5.9 1.00485 34.1542
31 6.1 0.969676 37.5646
32 6.3 0.969216 41.2006
33 6.5 0.960898 45.0378
34 6.7 0.952168 49.0778
35 6.9 0.969786 53.4418
36 7.1 0.956371 57.9986
37 7.3 0.979796 62.9336
38 7.5 0.969859 68.0899
39 7.7 0.988405 73.6288
40 7.9 0.97336 79.3704
41 8.1 0.994951 85.5403
42 8.3 0.998227 92.04
43 8.5 1.04358 99.1663
44 8.7 1.0211 106.471
45 8.9 1.05238 114.35
46 9.1 1.00663 122.228
47 9.3 0.995408 130.365
48 9.5 0.993101 138.837
49 9.7 0.996717 147.7
50 9.9 1.00879 157.045
36100 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.88056 0.221271
6 1.1 4.08609 0.689507
7 1.3 3.392 1.23198
8 1.5 0.724457 1.38615
9 1.7 1.94338 1.9172
10 1.9 0.61911 2.12848
11 2.1 0.476061 2.32691
12 2.3 0.996576 2.82512
13 2.5 0.52452 3.1349
14 2.7 0.963698 3.79872
15 2.9 0.300029 4.03712
16 3.1 0.32547 4.33262
17 3.3 0.747898 5.10207
18 3.5 0.412009 5.57887
19 3.7 0.33667 6.01428
20 3.9 0.742182 7.08066
21 4.1 1.11117 8.84511
22 4.3 1.15816 10.868
23 4.5 1.12916 13.0278
24 4.7 1.23832 15.6117
25 4.9 1.28849 18.5339
26 5.1 1.23533 21.5689
27 5.3 1.11104 24.5168
28 5.5 1.08768 27.6246
29 5.7 1.0527 30.8551
30 5.9 1.00512 34.1599
31 6.1 0.960609 37.536
32 6.3 0.983987 41.2248
33 6.5 0.943329 44.9893
34 6.7 0.961255 49.065
35 6.9 0.974912 53.449
36 7.1 0.937855 57.9143
37 7.3 1.00856 62.9907
38 7.5 0.964361 68.1142
39 7.7 0.995983 73.6916
40 7.9 0.95346 79.3119
41 8.1 0.992886 85.4647
42 8.3 1.01429 92.0642
43 8.5 1.02758 99.0764
44 8.7 1.01403 106.325
45 8.9 1.06266 114.276
46 9.1 1.00606 122.144
47 9.3 0.984924 130.19
48 9.5 1.00837 138.785
49 9.7 0.993723 147.616
50 9.9 1.00302 156.901
36200 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.95672 0.226981
6 1.1 4.01382 0.686652
7 1.3 3.40302 1.23055
8 1.5 0.71148 1.38187
9 1.7 1.95504 1.91577
10 1.9 0.63205 2.13133
11 2.1 0.459219 2.32263
12 2.3 1.04862 2.84654
13 2.5 0.495821 3.13919
14 2.7 0.935261 3.78301
15 2.9 0.307405 4.02712
16 3.1 0.33039 4.32691
17 3.3 0.771963 5.12063
18 3.5 0.387577 5.56888
19 3.7 0.32031 5.98287
20 3.9 0.747611 7.05639
21 4.1 1.11185 8.82084
22 4.3 1.16378 10.8522
23 4.5 1.12463 13.0021
24 4.7 1.23703 15.5817
25 4.9 1.30377 18.5368
26 5.1 1.22446 21.5432
27 5.3 1.11873 24.5096
28 5.5 1.08385 27.6046
29 5.7 1.05987 30.8551
30 5.9 1.00227 34.1485
31 6.1 0.967705 37.5475
32 6.3 0.980022 41.2191
33 6.5 0.95644 45.0335
34 6.7 0.939276 49.0136
35 6.9 0.975196 53.3961
36 7.1 0.953134 57.9315
37 7.3 0.999253 62.9579
38 7.5 0.961461 68.0628
39 7.7 0.991496 73.6117
40 7.9 0.970284 79.3276
41 8.1 0.982895 85.4147
42 8.3 1.01118 91.99
43 8.5 1.01168 98.8894
44 8.7 1.03903 106.313
45 8.9 1.05148 114.174
46 9.1 1.00321 122.016
47 9.3 0.990952 130.106
48 9.5 0.994077 138.574
49 9.7 1.0125 147.566
50 9.9 0.988671 156.712
36300 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.89873 0.222698
6 1.1 4.09796 0.692363
7 1.3 3.36473 1.23055
8 1.5 0.670697 1.3733
9 1.7 2.00578 1.92148
10 1.9 0.627386 2.13562
11 2.1 0.455445 2.32548
12 2.3 1.02498 2.83797
13 2.5 0.517194 3.14347
14 2.7 0.928332 3.78301
15 2.9 0.307171 4.02712
16 3.1 0.339572 4.33547
17 3.3 0.764438 5.12206
18 3.5 0.400849 5.58601
19 3.7 0.334414 6.01856
20 3.9 0.707306 7.03498
21 4.1 1.14426 8.85225
22 4.3 1.15146 10.8637
23 4.5 1.15362 13.0707
24 4.7 1.21762 15.6117
25 4.9 1.27886 18.5125
26 5.1 1.23457 21.546
27 5.3 1.11895 24.5153
28 5.5 1.09151 27.6345
29 5.7 1.05952 30.8865
30 5.9 0.993692 34.1542
31 6.1 0.993366 37.646
32 6.3 0.945008 41.1892
33 6.5 0.975384 45.0821
34 6.7 0.94664 49.0964
35 6.9 0.963027 53.4276
36 7.1 0.958404 57.9914
37 7.3 0.99594 63.005
38 7.5 0.983565 68.2313
39 7.7 0.964233 73.6317
40 7.9 0.990612 79.4718
41 8.1 0.981917 85.5575
42 8.3 1.00866 92.1213
43 8.5 1.00212 98.9607
44 8.7 1.05042 106.471
45 8.9 1.02549 114.144
46 9.1 1.00902 122.037
47 9.3 0.997537 130.187
48 9.5 0.998511 138.7
49 9.7 1.00916 147.669
50 9.9 1.00195 156.945
36400 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.94894 0.226981
6 1.1 4.01568 0.68808
7 1.3 3.34952 1.22484
8 1.5 0.729689 1.38044
9 1.7 1.9551 1.91577
10 1.9 0.634559 2.13276
11 2.1 0.461428 2.32548
12 2.3 1.00026 2.82655
13 2.5 0.54276 3.14775
14 2.7 0.957617 3.80871
15 2.9 0.274322 4.02712
16 3.1 0.335797 4.33262
17 3.3 0.768544 5.12491
18 3.5 0.397635 5.58601
19 3.7 0.344804 6.03283
20 3.9 0.74465 7.10493
21 4.1 1.09277 8.84368
22 4.3 1.1754 10.9008
23 4.5 1.1753 13.1535
24 4.7 1.22626 15.7173
25 4.9 1.24254 18.541
26 5.1 1.21196 21.5246
27 5.3 1.14639 24.5724
28 5.5 1.10742 27.743
29 5.7 1.03061 30.9122
30 5.9 1.01263 34.2484
31 6.1 0.959076 37.626
32 6.3 0.98238 41.3162
33 6.5 0.953921 45.1306
34 6.7 0.946546 49.152
35 6.9 0.978013 53.5589
36 7.1 0.959002 58.1342
37 7.3 0.971429 63.0335
38 7.5 1.01524 68.4383
39 7.7 0.957592 73.8116
40 7.9 0.984163 79.6246
41 8.1 0.979387 85.7059
42 8.3 1.01684 92.3355
43 8.5 1.01924 99.3048
44 8.7 1.02453 106.644
45 8.9 1.02585 114.334
46 9.1 1.00676 122.224
47 9.3 1.0016 130.423
48 9.5 0.999481 138.959
49 9.7 1.00086 147.872
50 9.9 1.00115 157.158
36500 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.92781 0.225553
6 1.1 3.97488 0.68237
7 1.3 3.39997 1.22769
8 1.5 0.749112 1.38758
9 1.7 1.93775 1.91863
10 1.9 0.600633 2.1242
11 2.1 0.474682 2.32263
12 2.3 0.990842 2.81941
13 2.5 0.556743 3.14918
14 2.7 0.917511 3.78301
15 2.9 0.300951 4.02284
16 3.1 0.35745 4.34832
17 3.3 0.734663 5.10635
18 3.5 0.410815 5.58315
19 3.7 0.3445 6.02998
20 3.9 0.75093 7.11206
21 4.1 1.0954 8.85653
22 4.3 1.18007 10.9236
23 4.5 1.21296 13.2505
24 4.7 1.18152 15.7231
25 4.9 1.23392 18.5296
26 5.1 1.2387 21.5817
27 5.3 1.13197 24.5939
28 5.5 1.09499 27.7316
29 5.7 1.0311 30.9051
30 5.9 1.00654 34.2241
31 6.1 0.981317 37.6831
32 6.3 0.967847 41.3219
33 6.5 0.944164 45.1006
34 6.7 0.973242 49.2391
35 6.9 0.957527 53.5575
36 7.1 0.982672 58.2498
37 7.3 0.962939 63.1106
38 7.5 0.998004 68.4283
39 7.7 0.970221 73.8772
40 7.9 0.976053 79.6474
41 8.1 0.993455 85.8216
42 8.3 1.00829 92.4011
43 8.5 1.01125 99.3219
44 8.7 1.03518 106.744
45 8.9 1.0278 114.455
46 9.1 0.982761 122.164
47 9.3 1.02197 130.537
48 9.5 0.998101 139.069
49 9.7 1.0059 148.034
50 9.9 0.996578 157.286
36600 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.86927 0.221271
6 1.1 4.07007 0.689507
7 1.3 3.36981 1.23055
8 1.5 0.768389 1.39472
9 1.7 1.90455 1.9172
10 1.9 0.60835 2.12562
11 2.1 0.477606 2.32548
12 2.3 1.01258 2.83369
13 2.5 0.532095 3.14918
14 2.7 0.939278 3.79872
15 2.9 0.286326 4.02712
16 3.1 0.333591 4.33119
17 3.3 0.775373 5.13205
18 3.5 0.399335 5.596
19 3.7 0.350744 6.05139
20 3.9 0.716511 7.08494
21 4.1 1.09427 8.82941
22 4.3 1.19433 10.9236
23 4.5 1.19015 13.2091
24 4.7 1.22529 15.7759
25 4.9 1.26463 18.6552
26 5.1 1.2056 21.6288
27 5.3 1.14152 24.6695
28 5.5 1.05355 27.6916
29 5.7 1.04255 30.9036
30 5.9 1.01892 34.267
31 6.1 0.981119 37.7288
32 6.3 0.965716 41.3633
33 6.5 0.942483 45.1392
34 6.7 0.962518 49.2363
35 6.9 0.980577 53.6631
36 7.1 0.978678 58.3412
37 7.3 0.950085 63.142
38 7.5 0.985472 68.3983
39 7.7 0.979891 73.9072
40 7.9 0.97481 79.6759
41 8.1 1.00758 85.9443
42 8.3 0.992391 92.4268
43 8.5 1.02022 99.4161
44 8.7 1.019 106.729
45 8.9 1.0334 114.491
46 9.1 0.993388 122.291
47 9.3 1.01918 130.65
48 9.5 0.993574 139.152
49 9.7 1.01351 148.194
50 9.9 1.00416 157.526
36700 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 3.01616 0.232691
6 1.1 3.98162 0.690935
7 1.3 3.32402 1.22484
8 1.5 0.768081 1.38901
9 1.7 1.961 1.92719
10 1.9 0.599776 2.13276
11 2.1 0.460365 2.32548
12 2.3 0.98943 2.82227
13 2.5 0.536696 3.14061
14 2.7 0.947156 3.79586
15 2.9 0.302311 4.03712
16 3.1 0.330326 4.33833
17 3.3 0.752958 5.11635
18 3.5 0.404089 5.58601
19 3.7 0.344009 6.03283
20 3.9 0.739967 7.10064
21 4.1 1.09115 8.84083
22 4.3 1.18408 10.9179
23 4.5 1.1607 13.1478
24 4.7 1.25272 15.773
25 4.9 1.25848 18.6395
26 5.1 1.21669 21.6417
27 5.3 1.12178 24.631
28 5.5 1.08149 27.7345
29 5.7 1.05927 30.9993
30 5.9 0.993435 34.2798
31 6.1 0.982345 37.7473
32 6.3 0.966088 41.3847
33 6.5 0.940325 45.1535
34 6.7 0.974536 49.3034
35 6.9 0.969754 53.6831
36 7.1 0.986347 58.3997
37 7.3 0.94434 63.1734
38 7.5 0.988288 68.4468
39 7.7 0.977214 73.9429
40 7.9 0.981413 79.753
41 8.1 0.994562 85.9429
42 8.3 1.00423 92.5054
43 8.5 1.02168 99.5075
44 8.7 1.01263 106.778
45 8.9 1.02425 114.474
46 9.1 1.00844 122.395
47 9.3 1.01982 130.762
48 9.5 0.988674 139.226
49 9.7 1.00495 148.196
50 9.9 1.00468 157.536
36800 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.79544 0.21556
6 1.1 3.99592 0.675232
7 1.3 3.45009 1.22912
8 1.5 0.694943 1.37759
9 1.7 1.94632 1.91149
10 1.9 0.666735 2.1399
11 2.1 0.419643 2.31549
12 2.3 1.02688 2.83084
13 2.5 0.532136 3.14632
14 2.7 0.922833 3.78444
15 2.9 0.300665 4.02427
16 3.1 0.335182 4.32976
17 3.3 0.738112 5.09208
18 3.5 0.420256 5.5803
19 3.7 0.326579 6.00428
20 3.9 0.748237 7.08351
21 4.1 1.10779 8.84939
22 4.3 1.15371 10.8722
23 4.5 1.16794 13.1149
24 4.7 1.23015 15.6916
25 4.9 1.28541 18.6181
26 5.1 1.25141 21.7045
27 5.3 1.10195 24.6395
28 5.5 1.07304 27.7173
29 5.7 1.06348 30.9936
30 5.9 1.00126 34.2984
31 6.1 0.971887 37.7273
32 6.3 0.954409 41.3191
33 6.5 0.962866 45.1763
34 6.7 0.963932 49.2791
35 6.9 0.998993 53.7887
36 7.1 0.958442 58.3697
37 7.3 0.954395 63.192
38 7.5 0.97136 68.3726
39 7.7 0.981742 73.8915
40 7.9 0.985258 79.7216
41 8.1 0.991823 85.8915
42 8.3 0.988532 92.3483
43 8.5 1.02592 99.3762
44 8.7 1.03599 106.811
45 8.9 1.01447 114.43
46 9.1 1.00074 122.287
47 9.3 1.01822 130.637
48 9.5 0.992982 139.133
49 9.7 0.998864 148.044
50 9.9 1.01099 157.439
36900 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.92454 0.225553
6 1.1 3.94562 0.679515
7 1.3 3.43173 1.23055
8 1.5 0.71487 1.3833
9 1.7 1.97201 1.92434
10 1.9 0.599961 2.12991
11 2.1 0.47074 2.32691
12 2.3 0.989734 2.8237
13 2.5 0.548898 3.14918
14 2.7 0.943319 3.80157
15 2.9 0.275563 4.02141
16 3.1 0.33356 4.32548
17 3.3 0.778066 5.12919
18 3.5 0.400527 5.59458
19 3.7 0.332022 6.0257
20 3.9 0.707539 7.0464
21 4.1 1.1085 8.8137
22 4.3 1.14375 10.8194
23 4.5 1.20417 13.132
24 4.7 1.21563 15.6788
25 4.9 1.29523 18.6281
26 5.1 1.24368 21.6959
27 5.3 1.10337 24.6353
28 5.5 1.08431 27.7459
29 5.7 1.0494 30.9793
30 5.9 1.01104 34.3169
31 6.1 0.968892 37.7359
32 6.3 0.962593 41.359
33 6.5 0.960923 45.2091
34 6.7 0.958405 49.2891
35 6.9 0.999458 53.8016
36 7.1 0.9541 58.3626
37 7.3 0.965535 63.242
38 7.5 0.963971 68.384
39 7.7 0.984878 73.9215
40 7.9 0.981474 79.7302
41 8.1 0.985232 85.8601
42 8.3 0.988148 92.3155
43 8.5 1.02887 99.3647
44 8.7 1.04039 106.832
45 8.9 1.00214 114.36
46 9.1 1.01838 122.357
47 9.3 1.01718 130.7
48 9.5 0.990313 139.175
49 9.7 1.00046 148.101
50 9.9 1.00407 157.433
37000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.86753 0.221271
6 1.1 4.06761 0.689507
7 1.3 3.35888 1.22912
8 1.5 0.701147 1.37901
9 1.7 1.9502 1.91435
10 1.9 0.649624 2.13704
11 2.1 0.450041 2.32548
12 2.3 0.98354 2.81941
13 2.5 0.543804 3.14204
14 2.7 0.936645 3.79015
15 2.9 0.296883 4.02712
16 3.1 0.341215 4.33833
17 3.3 0.736227 5.09921
18 3.5 0.418741 5.58601
19 3.7 0.339543 6.02712
20 3.9 0.728934 7.07923
21 4.1 1.10077 8.83512
22 4.3 1.14072 10.8365
23 4.5 1.21766 13.1763
24 4.7 1.19253 15.6759
25 4.9 1.29895 18.6353
26 5.1 1.22685 21.6631
27 5.3 1.11727 24.641
28 5.5 1.10713 27.8187
29 5.7 1.03729 31.0164
30 5.9 0.992797 34.2955
31 6.1 0.982142 37.763
32 6.3 0.960203 41.379
33 6.5 0.954731 45.2063
34 6.7 0.985731 49.4047
35 6.9 0.973346 53.8016
36 7.1 0.959579 58.3911
37 7.3 0.966167 63.2762
38 7.5 0.97364 68.4725
39 7.7 0.95392 73.8387
40 7.9 0.985791 79.6759
41 8.1 0.999632 85.8986
42 8.3 0.994192 92.3969
43 8.5 1.01647 99.3647
44 8.7 1.04264 106.852
45 8.9 1.00884 114.434
46 9.1 1.00787 122.353
47 9.3 1.02587 130.771
48 9.5 0.996472 139.303
49 9.7 0.994665 148.183
50 9.9 0.998483 157.468
37100 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.92067 0.225553
6 1.1 4.00236 0.686652
7 1.3 3.40056 1.2334
8 1.5 0.727268 1.38901
9 1.7 1.96421 1.92862
10 1.9 0.607489 2.13704
11 2.1 0.429237 2.31692
12 2.3 1.03103 2.83512
13 2.5 0.526534 3.14775
14 2.7 0.931764 3.793
15 2.9 0.29843 4.03141
16 3.1 0.326863 4.32976
17 3.3 0.771515 5.12777
18 3.5 0.402451 5.596
19 3.7 0.341464 6.03997
20 3.9 0.716485 7.07495
21 4.1 1.09004 8.81513
22 4.3 1.15768 10.848
23 4.5 1.20406 13.1635
24 4.7 1.20177 15.6845
25 4.9 1.2979 18.6438
26 5.1 1.25417 21.7416
27 5.3 1.10673 24.6938
28 5.5 1.09281 27.833
29 5.7 1.04293 31.0507
30 5.9 0.999767 34.3555
31 6.1 0.966398 37.7702
32 6.3 0.962834 41.399
33 6.5 0.950044 45.2106
34 6.7 0.999669 49.4718
35 6.9 0.9754 53.8815
36 7.1 0.950154 58.4297
37 7.3 0.947048 63.222
38 7.5 0.976861 68.4397
39 7.7 0.9818 73.9672
40 7.9 0.988848 79.8273
41 8.1 1.00111 86.0642
42 8.3 1.00103 92.6124
43 8.5 1.01752 99.5931
44 8.7 1.02054 106.928
45 8.9 1.01524 114.564
46 9.1 1.01903 122.577
47 9.3 1.01461 130.909
48 9.5 0.98817 139.378
49 9.7 0.997055 148.286
50 9.9 0.998902 157.582
37200 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.95507 0.228408
6 1.1 3.98651 0.68808
7 1.3 3.35325 1.22769
8 1.5 0.733304 1.38473
9 1.7 1.87943 1.9015
10 1.9 0.656849 2.12705
11 2.1 0.476517 2.32691
12 2.3 0.998919 2.82941
13 2.5 0.523675 3.14061
14 2.7 0.928896 3.78444
15 2.9 0.31424 4.03569
16 3.1 0.321892 4.32976
17 3.3 0.774983 5.13205
18 3.5 0.391069 5.58744
19 3.7 0.334586 6.02284
20 3.9 0.765234 7.12919
21 4.1 1.0614 8.82512
22 4.3 1.13637 10.8223
23 4.5 1.20524 13.142
24 4.7 1.23133 15.7273
25 4.9 1.27613 18.6395
26 5.1 1.22825 21.6759
27 5.3 1.12609 24.6824
28 5.5 1.09087 27.8187
29 5.7 1.06514 31.1078
30 5.9 0.994586 34.3983
31 6.1 0.975248 37.8473
32 6.3 0.977137 41.5332
33 6.5 0.937133 45.2962
34 6.7 0.982741 49.4889
35 6.9 0.970769 53.8815
36 7.1 0.953799 58.4511
37 7.3 0.944536 63.2348
38 7.5 0.963997 68.3883
39 7.7 0.992856 73.9829
40 7.9 0.986305 79.833
41 8.1 1.00826 86.1199
42 8.3 1.00168 92.6781
43 8.5 1.00999 99.6131
44 8.7 1.02898 107.015
45 8.9 1.02062 114.698
46 9.1 1.01543 122.69
47 9.3 1.01512 131.034
48 9.5 0.994802 139.566
49 9.7 0.984537 148.37
50 9.9 1.00585 157.739
37300 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.80498 0.216988
6 1.1 4.05741 0.685225
7 1.3 3.39478 1.23198
8 1.5 0.746016 1.39186
9 1.7 1.95568 1.93005
10 1.9 0.577381 2.12848
11 2.1 0.472719 2.32691
12 2.3 1.00659 2.83369
13 2.5 0.53284 3.15061
14 2.7 0.940471 3.803
15 2.9 0.280083 4.02712
16 3.1 0.346605 4.34404
17 3.3 0.749538 5.12063
18 3.5 0.405442 5.59315
19 3.7 0.317866 6.00714
20 3.9 0.785315 7.14347
21 4.1 1.0748 8.86224
22 4.3 1.16464 10.9108
23 4.5 1.17015 13.1649
24 4.7 1.23778 15.7659
25 4.9 1.25944 18.6424
26 5.1 1.21569 21.6502
27 5.3 1.14064 24.6981
28 5.5 1.09096 27.8373
29 5.7 1.06055 31.1149
30 5.9 1.01704 34.4825
31 6.1 0.970404 37.9172
32 6.3 0.939646 41.4647
33 6.5 0.974007 45.379
34 6.7 0.969553 49.5189
35 6.9 0.963026 53.8801
36 7.1 0.961045 58.4882
37 7.3 0.946566 63.2862
38 7.5 0.972534 68.4897
39 7.7 0.98393 74.0385
40 7.9 0.991737 79.9258
41 8.1 0.998499 86.157
42 8.3 1.00455 92.7395
43 8.5 1.00292 99.6317
44 8.7 1.03705 107.098
45 8.9 1.02981 114.857
46 9.1 1.01404 122.844
47 9.3 1.0122 131.171
48 9.5 0.986658 139.64
49 9.7 1.00206 148.608
50 9.9 0.995674 157.89
37400 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.95445 0.228408
6 1.1 3.99805 0.689507
7 1.3 3.37029 1.23198
8 1.5 0.69316 1.38044
9 1.7 1.96209 1.92006
10 1.9 0.62346 2.13419
11 2.1 0.452596 2.32405
12 2.3 1.00155 2.82798
13 2.5 0.525967 3.14061
14 2.7 0.953412 3.80157
15 2.9 0.274902 4.02141
16 3.1 0.349945 4.34118
17 3.3 0.741732 5.10921
18 3.5 0.405695 5.58173
19 3.7 0.318064 5.99572
20 3.9 0.757175 7.09065
21 4.1 1.13621 8.9065
22 4.3 1.14912 10.9265
23 4.5 1.18126 13.2006
24 4.7 1.20864 15.7388
25 4.9 1.28337 18.6681
26 5.1 1.21241 21.666
27 5.3 1.10767 24.6238
28 5.5 1.09511 27.773
29 5.7 1.07693 31.0992
30 5.9 1.01552 34.4597
31 6.1 0.948004 37.813
32 6.3 0.951203 41.4019
33 6.5 0.975679 45.3205
34 6.7 0.970825 49.4632
35 6.9 0.985705 53.9243
36 7.1 0.940789 58.4325
37 7.3 0.94011 63.1949
38 7.5 0.961125 68.334
39 7.7 1.00379 73.9914
40 7.9 1.00126 79.9315
41 8.1 0.99912 86.1627
42 8.3 1.00605 92.7509
43 8.5 1.00105 99.626
44 8.7 1.02639 107.011
45 8.9 1.03728 114.821
46 9.1 1.02283 122.872
47 9.3 0.99581 131.059
48 9.5 0.991432 139.565
49 9.7 0.997578 148.487
